Time,Hero0,Hero0Posx,Hero0Posy,Hero1,Hero1Posx,Hero1Posy,Hero2,Hero2Posx,Hero2Posy,Hero3,Hero3Posx,Hero3Posy,Hero4,Hero4Posx,Hero4Posy,Hero5,Hero5Posx,Hero5Posy,Hero6,Hero6Posx,Hero6Posy,Hero7,Hero7Posx,Hero7Posy,Hero8,Hero8Posx,Hero8Posy,Hero9,Hero9Posx,Hero9Posy
2741, DT_DOTA_Unit_Hero_Sniper,5778.0,6107.0,DT_DOTA_Unit_Hero_Axe,1618.0,2732.0,DT_DOTA_Unit_Hero_Omniknight,5593.0,6573.0,DT_DOTA_Unit_Hero_Earthshaker,5915.0,6549.0,DT_DOTA_Unit_Hero_Juggernaut,8586.0,5750.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,12831.0,13829.0,DT_DOTA_Unit_Hero_Slardar,8867.0,13942.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2742, DT_DOTA_Unit_Hero_Sniper,6211.0,5965.0,DT_DOTA_Unit_Hero_Axe,2049.0,3031.0,DT_DOTA_Unit_Hero_Omniknight,6010.0,6861.0,DT_DOTA_Unit_Hero_Earthshaker,6298.0,6680.0,DT_DOTA_Unit_Hero_Juggernaut,9190.0,5924.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,12481.0,13559.0,DT_DOTA_Unit_Hero_Slardar,9118.0,13459.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2744, DT_DOTA_Unit_Hero_Sniper,6691.0,5824.0,DT_DOTA_Unit_Hero_Axe,2388.0,3471.0,DT_DOTA_Unit_Hero_Omniknight,6509.0,6918.0,DT_DOTA_Unit_Hero_Earthshaker,6799.0,6758.0,DT_DOTA_Unit_Hero_Juggernaut,9823.0,6102.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,12481.0,13559.0,DT_DOTA_Unit_Hero_Slardar,8966.0,12994.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2746, DT_DOTA_Unit_Hero_Sniper,7262.0,5731.0,DT_DOTA_Unit_Hero_Axe,2821.0,3955.0,DT_DOTA_Unit_Hero_Omniknight,7125.0,6763.0,DT_DOTA_Unit_Hero_Earthshaker,7418.0,6668.0,DT_DOTA_Unit_Hero_Juggernaut,10499.0,6118.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,12141.0,13475.0,DT_DOTA_Unit_Hero_Slardar,8693.0,12640.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2747, DT_DOTA_Unit_Hero_Sniper,7763.0,5730.0,DT_DOTA_Unit_Hero_Axe,3250.0,4223.0,DT_DOTA_Unit_Hero_Omniknight,7556.0,6567.0,DT_DOTA_Unit_Hero_Earthshaker,7833.0,6410.0,DT_DOTA_Unit_Hero_Juggernaut,11001.0,6255.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,11853.0,13060.0,DT_DOTA_Unit_Hero_Slardar,7405.0,13533.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2748, DT_DOTA_Unit_Hero_Sniper,8290.0,5733.0,DT_DOTA_Unit_Hero_Axe,3711.0,4439.0,DT_DOTA_Unit_Hero_Omniknight,7963.0,6290.0,DT_DOTA_Unit_Hero_Earthshaker,8246.0,6150.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,11480.0,12714.0,DT_DOTA_Unit_Hero_Slardar,7008.0,13761.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2750, DT_DOTA_Unit_Hero_Sniper,8870.0,5755.0,DT_DOTA_Unit_Hero_Axe,4234.0,4570.0,DT_DOTA_Unit_Hero_Omniknight,8469.0,6007.0,DT_DOTA_Unit_Hero_Earthshaker,8716.0,5896.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,11198.0,12209.0,DT_DOTA_Unit_Hero_Slardar,6770.0,13813.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2751, DT_DOTA_Unit_Hero_Sniper,8979.0,5625.0,DT_DOTA_Unit_Hero_Axe,4742.0,4568.0,DT_DOTA_Unit_Hero_Omniknight,8623.0,5708.0,DT_DOTA_Unit_Hero_Earthshaker,8645.0,5771.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,11027.0,11709.0,DT_DOTA_Unit_Hero_Slardar,6562.0,13826.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2753, DT_DOTA_Unit_Hero_Sniper,9409.0,5676.0,DT_DOTA_Unit_Hero_Axe,5318.0,4637.0,DT_DOTA_Unit_Hero_Omniknight,9202.0,5879.0,DT_DOTA_Unit_Hero_Earthshaker,8865.0,5788.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,10629.0,11343.0,DT_DOTA_Unit_Hero_Slardar,6572.0,13875.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2754, DT_DOTA_Unit_Hero_Sniper,9871.0,5862.0,DT_DOTA_Unit_Hero_Axe,6662.0,5282.0,DT_DOTA_Unit_Hero_Omniknight,9764.0,6025.0,DT_DOTA_Unit_Hero_Earthshaker,9386.0,5891.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,10240.0,11281.0,DT_DOTA_Unit_Hero_Slardar,6518.0,13851.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2756, DT_DOTA_Unit_Hero_Sniper,10373.0,6009.0,DT_DOTA_Unit_Hero_Axe,7173.0,5544.0,DT_DOTA_Unit_Hero_Omniknight,10368.0,6092.0,DT_DOTA_Unit_Hero_Earthshaker,9928.0,6027.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,9639.0,11311.0,DT_DOTA_Unit_Hero_Slardar,6500.0,13868.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2757, DT_DOTA_Unit_Hero_Sniper,10635.0,6086.0,DT_DOTA_Unit_Hero_Axe,7680.0,5578.0,DT_DOTA_Unit_Hero_Omniknight,10671.0,6133.0,DT_DOTA_Unit_Hero_Earthshaker,10403.0,5987.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8413.0,11565.0,DT_DOTA_Unit_Hero_Slardar,6501.0,13851.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2758, DT_DOTA_Unit_Hero_Sniper,10835.0,6129.0,DT_DOTA_Unit_Hero_Axe,8187.0,5616.0,DT_DOTA_Unit_Hero_Omniknight,11178.0,6051.0,DT_DOTA_Unit_Hero_Earthshaker,10714.0,6087.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8413.0,11565.0,DT_DOTA_Unit_Hero_Slardar,6571.0,13752.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2760, DT_DOTA_Unit_Hero_Sniper,10835.0,6129.0,DT_DOTA_Unit_Hero_Axe,8692.0,5675.0,DT_DOTA_Unit_Hero_Omniknight,11254.0,6107.0,DT_DOTA_Unit_Hero_Earthshaker,10721.0,6300.0,DT_DOTA_Unit_Hero_Juggernaut,11328.0,6331.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8452.0,11691.0,DT_DOTA_Unit_Hero_Slardar,6778.0,12364.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2761, DT_DOTA_Unit_Hero_Sniper,10835.0,6129.0,DT_DOTA_Unit_Hero_Axe,9247.0,5743.0,DT_DOTA_Unit_Hero_Omniknight,11149.0,6289.0,DT_DOTA_Unit_Hero_Earthshaker,10721.0,6300.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8452.0,11691.0,DT_DOTA_Unit_Hero_Slardar,6868.0,12001.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2763, DT_DOTA_Unit_Hero_Sniper,10835.0,6129.0,DT_DOTA_Unit_Hero_Axe,9797.0,5787.0,DT_DOTA_Unit_Hero_Omniknight,11190.0,6206.0,DT_DOTA_Unit_Hero_Earthshaker,10721.0,6300.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8457.0,11638.0,DT_DOTA_Unit_Hero_Slardar,6868.0,12001.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2764, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,10224.0,5853.0,DT_DOTA_Unit_Hero_Omniknight,11190.0,6206.0,DT_DOTA_Unit_Hero_Earthshaker,10721.0,6300.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8457.0,11638.0,DT_DOTA_Unit_Hero_Slardar,6868.0,12001.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2765, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,10687.0,6104.0,DT_DOTA_Unit_Hero_Omniknight,11296.0,6048.0,DT_DOTA_Unit_Hero_Earthshaker,10721.0,6300.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,8300.0,11654.0,DT_DOTA_Unit_Hero_Slardar,6785.0,11949.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2767, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,11180.0,6440.0,DT_DOTA_Unit_Hero_Omniknight,11296.0,6048.0,DT_DOTA_Unit_Hero_Earthshaker,10833.0,6170.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,7740.0,11940.0,DT_DOTA_Unit_Hero_Slardar,6159.0,12312.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2768, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,11331.0,6452.0,DT_DOTA_Unit_Hero_Omniknight,11296.0,6048.0,DT_DOTA_Unit_Hero_Earthshaker,10814.0,6156.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,7257.0,12249.0,DT_DOTA_Unit_Hero_Slardar,5446.0,12488.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2770, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,11495.0,6391.0,DT_DOTA_Unit_Hero_Omniknight,11216.0,6048.0,DT_DOTA_Unit_Hero_Earthshaker,10814.0,6156.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,5827.0,12935.0,DT_DOTA_Unit_Hero_Slardar,4702.0,12846.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2771, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,11495.0,6391.0,DT_DOTA_Unit_Hero_Omniknight,11177.0,6048.0,DT_DOTA_Unit_Hero_Earthshaker,10814.0,6156.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,5288.0,13065.0,DT_DOTA_Unit_Hero_Slardar,4150.0,13283.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2773, DT_DOTA_Unit_Hero_Sniper,10940.0,6173.0,DT_DOTA_Unit_Hero_Axe,11495.0,6391.0,DT_DOTA_Unit_Hero_Omniknight,10690.0,5934.0,DT_DOTA_Unit_Hero_Earthshaker,10539.0,5987.0,DT_DOTA_Unit_Hero_Juggernaut,11354.0,6391.0,DT_DOTA_Unit_Hero_WitchDoctor,5272.0,2805.0,DT_DOTA_Unit_Hero_Broodmother,4763.0,13123.0,DT_DOTA_Unit_Hero_Slardar,3258.0,13932.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2774, DT_DOTA_Unit_Hero_Sniper,10723.0,5906.0,DT_DOTA_Unit_Hero_Axe,11552.0,6350.0,DT_DOTA_Unit_Hero_Omniknight,10905.0,5522.0,DT_DOTA_Unit_Hero_Earthshaker,10129.0,5773.0,DT_DOTA_Unit_Hero_Juggernaut,11307.0,6367.0,DT_DOTA_Unit_Hero_WitchDoctor,14064.0,14736.0,DT_DOTA_Unit_Hero_Broodmother,4294.0,13150.0,DT_DOTA_Unit_Hero_Slardar,3299.0,13918.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2776, DT_DOTA_Unit_Hero_Sniper,11150.0,5473.0,DT_DOTA_Unit_Hero_Axe,12458.0,6195.0,DT_DOTA_Unit_Hero_Omniknight,11158.0,5464.0,DT_DOTA_Unit_Hero_Earthshaker,10361.0,5579.0,DT_DOTA_Unit_Hero_Juggernaut,10762.0,6169.0,DT_DOTA_Unit_Hero_WitchDoctor,13937.0,14535.0,DT_DOTA_Unit_Hero_Broodmother,4084.0,12828.0,DT_DOTA_Unit_Hero_Slardar,3122.0,13867.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2777, DT_DOTA_Unit_Hero_Sniper,11669.0,5427.0,DT_DOTA_Unit_Hero_Axe,12704.0,6362.0,DT_DOTA_Unit_Hero_Omniknight,11069.0,5490.0,DT_DOTA_Unit_Hero_Earthshaker,10790.0,5449.0,DT_DOTA_Unit_Hero_Juggernaut,10714.0,5683.0,DT_DOTA_Unit_Hero_WitchDoctor,13747.0,14379.0,DT_DOTA_Unit_Hero_Broodmother,4105.0,12767.0,DT_DOTA_Unit_Hero_Slardar,2582.0,13742.0,DT_DOTA_Unit_Hero_VengefulSpirit,4452.0,2731.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2778, DT_DOTA_Unit_Hero_Sniper,12162.0,5465.0,DT_DOTA_Unit_Hero_Axe,13095.0,6442.0,DT_DOTA_Unit_Hero_Omniknight,11045.0,5511.0,DT_DOTA_Unit_Hero_Earthshaker,10944.0,5415.0,DT_DOTA_Unit_Hero_Juggernaut,11244.0,5478.0,DT_DOTA_Unit_Hero_WitchDoctor,13747.0,14379.0,DT_DOTA_Unit_Hero_Broodmother,4137.0,12694.0,DT_DOTA_Unit_Hero_Slardar,1896.0,13574.0,DT_DOTA_Unit_Hero_VengefulSpirit,13951.0,14502.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2780, DT_DOTA_Unit_Hero_Sniper,12636.0,5517.0,DT_DOTA_Unit_Hero_Axe,13249.0,6649.0,DT_DOTA_Unit_Hero_Omniknight,11588.0,5472.0,DT_DOTA_Unit_Hero_Earthshaker,11394.0,5435.0,DT_DOTA_Unit_Hero_Juggernaut,11869.0,5461.0,DT_DOTA_Unit_Hero_WitchDoctor,13641.0,14373.0,DT_DOTA_Unit_Hero_Broodmother,4071.0,12777.0,DT_DOTA_Unit_Hero_Slardar,1263.0,13293.0,DT_DOTA_Unit_Hero_VengefulSpirit,13575.0,14210.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2781, DT_DOTA_Unit_Hero_Sniper,12846.0,5553.0,DT_DOTA_Unit_Hero_Axe,13266.0,6667.0,DT_DOTA_Unit_Hero_Omniknight,12169.0,5488.0,DT_DOTA_Unit_Hero_Earthshaker,11931.0,5450.0,DT_DOTA_Unit_Hero_Juggernaut,12474.0,5488.0,DT_DOTA_Unit_Hero_WitchDoctor,13770.0,14359.0,DT_DOTA_Unit_Hero_Broodmother,3611.0,12890.0,DT_DOTA_Unit_Hero_Slardar,689.0,13001.0,DT_DOTA_Unit_Hero_VengefulSpirit,13104.0,13959.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2783, DT_DOTA_Unit_Hero_Sniper,12846.0,5553.0,DT_DOTA_Unit_Hero_Axe,13257.0,6758.0,DT_DOTA_Unit_Hero_Omniknight,12802.0,5464.0,DT_DOTA_Unit_Hero_Earthshaker,12205.0,5485.0,DT_DOTA_Unit_Hero_Juggernaut,12983.0,5695.0,DT_DOTA_Unit_Hero_WitchDoctor,14029.0,14416.0,DT_DOTA_Unit_Hero_Broodmother,3017.0,12751.0,DT_DOTA_Unit_Hero_Slardar,706.0,12714.0,DT_DOTA_Unit_Hero_VengefulSpirit,12504.0,13744.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2784, DT_DOTA_Unit_Hero_Sniper,12856.0,5559.0,DT_DOTA_Unit_Hero_Axe,13270.0,6705.0,DT_DOTA_Unit_Hero_Omniknight,13327.0,5460.0,DT_DOTA_Unit_Hero_Earthshaker,11790.0,5474.0,DT_DOTA_Unit_Hero_Juggernaut,13191.0,6174.0,DT_DOTA_Unit_Hero_WitchDoctor,13677.0,14435.0,DT_DOTA_Unit_Hero_Broodmother,2709.0,12472.0,DT_DOTA_Unit_Hero_Slardar,837.0,12271.0,DT_DOTA_Unit_Hero_VengefulSpirit,12112.0,13662.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2785, DT_DOTA_Unit_Hero_Sniper,13145.0,5895.0,DT_DOTA_Unit_Hero_Axe,13440.0,6815.0,DT_DOTA_Unit_Hero_Omniknight,13431.0,5480.0,DT_DOTA_Unit_Hero_Earthshaker,11326.0,5472.0,DT_DOTA_Unit_Hero_Juggernaut,13342.0,6677.0,DT_DOTA_Unit_Hero_WitchDoctor,13600.0,14193.0,DT_DOTA_Unit_Hero_Broodmother,2752.0,12254.0,DT_DOTA_Unit_Hero_Slardar,821.0,11928.0,DT_DOTA_Unit_Hero_VengefulSpirit,12112.0,13662.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2787, DT_DOTA_Unit_Hero_Sniper,13161.0,5656.0,DT_DOTA_Unit_Hero_Axe,13667.0,6379.0,DT_DOTA_Unit_Hero_Omniknight,13432.0,5546.0,DT_DOTA_Unit_Hero_Earthshaker,10802.0,5565.0,DT_DOTA_Unit_Hero_Juggernaut,13079.0,6684.0,DT_DOTA_Unit_Hero_WitchDoctor,13164.0,14242.0,DT_DOTA_Unit_Hero_Broodmother,2802.0,12159.0,DT_DOTA_Unit_Hero_Slardar,915.0,11769.0,DT_DOTA_Unit_Hero_VengefulSpirit,12143.0,13304.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2788, DT_DOTA_Unit_Hero_Sniper,12947.0,5145.0,DT_DOTA_Unit_Hero_Axe,13670.0,5902.0,DT_DOTA_Unit_Hero_Omniknight,13432.0,5546.0,DT_DOTA_Unit_Hero_Earthshaker,10311.0,5701.0,DT_DOTA_Unit_Hero_Juggernaut,13115.0,6064.0,DT_DOTA_Unit_Hero_WitchDoctor,12667.0,14280.0,DT_DOTA_Unit_Hero_Broodmother,2802.0,12159.0,DT_DOTA_Unit_Hero_Slardar,960.0,11689.0,DT_DOTA_Unit_Hero_VengefulSpirit,11748.0,13044.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2790, DT_DOTA_Unit_Hero_Sniper,12891.0,5024.0,DT_DOTA_Unit_Hero_Axe,13589.0,5469.0,DT_DOTA_Unit_Hero_Omniknight,13152.0,5224.0,DT_DOTA_Unit_Hero_Earthshaker,9853.0,5778.0,DT_DOTA_Unit_Hero_Juggernaut,13033.0,5547.0,DT_DOTA_Unit_Hero_WitchDoctor,12217.0,14319.0,DT_DOTA_Unit_Hero_Broodmother,2555.0,12290.0,DT_DOTA_Unit_Hero_Slardar,938.0,11598.0,DT_DOTA_Unit_Hero_VengefulSpirit,11483.0,12697.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2791, DT_DOTA_Unit_Hero_Sniper,12657.0,4488.0,DT_DOTA_Unit_Hero_Axe,13471.0,5004.0,DT_DOTA_Unit_Hero_Omniknight,12847.0,4762.0,DT_DOTA_Unit_Hero_Earthshaker,9344.0,5830.0,DT_DOTA_Unit_Hero_Juggernaut,12888.0,5018.0,DT_DOTA_Unit_Hero_WitchDoctor,11720.0,14362.0,DT_DOTA_Unit_Hero_Broodmother,2077.0,12188.0,DT_DOTA_Unit_Hero_Slardar,909.0,11486.0,DT_DOTA_Unit_Hero_VengefulSpirit,11180.0,12255.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2792, DT_DOTA_Unit_Hero_Sniper,12141.0,4240.0,DT_DOTA_Unit_Hero_Axe,13321.0,4599.0,DT_DOTA_Unit_Hero_Omniknight,12479.0,4436.0,DT_DOTA_Unit_Hero_Earthshaker,9072.0,5790.0,DT_DOTA_Unit_Hero_Juggernaut,12714.0,4526.0,DT_DOTA_Unit_Hero_WitchDoctor,11689.0,14307.0,DT_DOTA_Unit_Hero_Broodmother,1663.0,11877.0,DT_DOTA_Unit_Hero_Slardar,864.0,11056.0,DT_DOTA_Unit_Hero_VengefulSpirit,10896.0,11801.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2794, DT_DOTA_Unit_Hero_Sniper,11555.0,3865.0,DT_DOTA_Unit_Hero_Axe,13321.0,4599.0,DT_DOTA_Unit_Hero_Omniknight,11871.0,4417.0,DT_DOTA_Unit_Hero_Earthshaker,8553.0,5730.0,DT_DOTA_Unit_Hero_Juggernaut,12139.0,4435.0,DT_DOTA_Unit_Hero_WitchDoctor,12111.0,14203.0,DT_DOTA_Unit_Hero_Broodmother,1108.0,12013.0,DT_DOTA_Unit_Hero_Slardar,794.0,10522.0,DT_DOTA_Unit_Hero_VengefulSpirit,10456.0,11375.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2795, DT_DOTA_Unit_Hero_Sniper,10995.0,3365.0,DT_DOTA_Unit_Hero_Axe,271.0,5089.0,DT_DOTA_Unit_Hero_Omniknight,11237.0,4397.0,DT_DOTA_Unit_Hero_Earthshaker,8470.0,5710.0,DT_DOTA_Unit_Hero_Juggernaut,11659.0,4130.0,DT_DOTA_Unit_Hero_WitchDoctor,11560.0,14058.0,DT_DOTA_Unit_Hero_Broodmother,732.0,12133.0,DT_DOTA_Unit_Hero_Slardar,712.0,9966.0,DT_DOTA_Unit_Hero_VengefulSpirit,10025.0,11008.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2797, DT_DOTA_Unit_Hero_Sniper,10408.0,3425.0,DT_DOTA_Unit_Hero_Axe,326.0,5695.0,DT_DOTA_Unit_Hero_Omniknight,10556.0,4334.0,DT_DOTA_Unit_Hero_Earthshaker,1897.0,4661.0,DT_DOTA_Unit_Hero_Juggernaut,11198.0,4251.0,DT_DOTA_Unit_Hero_WitchDoctor,10965.0,13921.0,DT_DOTA_Unit_Hero_Broodmother,532.0,11912.0,DT_DOTA_Unit_Hero_Slardar,623.0,9364.0,DT_DOTA_Unit_Hero_VengefulSpirit,9523.0,10717.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2799, DT_DOTA_Unit_Hero_Sniper,10449.0,3331.0,DT_DOTA_Unit_Hero_Axe,338.0,6165.0,DT_DOTA_Unit_Hero_Omniknight,10030.0,4278.0,DT_DOTA_Unit_Hero_Earthshaker,1466.0,4888.0,DT_DOTA_Unit_Hero_Juggernaut,10600.0,4240.0,DT_DOTA_Unit_Hero_WitchDoctor,10774.0,13578.0,DT_DOTA_Unit_Hero_Broodmother,365.0,11808.0,DT_DOTA_Unit_Hero_Slardar,889.0,9467.0,DT_DOTA_Unit_Hero_VengefulSpirit,9208.0,10830.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
2800, DT_DOTA_Unit_Hero_Sniper,10711.0,2769.0,DT_DOTA_Unit_Hero_Axe,386.0,6693.0,DT_DOTA_Unit_Hero_Omniknight,9478.0,4220.0,DT_DOTA_Unit_Hero_Earthshaker,1005.0,5113.0,DT_DOTA_Unit_Hero_Juggernaut,10016.0,4169.0,DT_DOTA_Unit_Hero_WitchDoctor,10627.0,13414.0,DT_DOTA_Unit_Hero_Broodmother,582.0,11375.0,DT_DOTA_Unit_Hero_Slardar,1256.0,9702.0,DT_DOTA_Unit_Hero_VengefulSpirit,8686.0,10678.0,DT_DOTA_Unit_Hero_Nevermore,4722.0,3062.0,
